Award Date,Grant Number,Proposal Number,Grant Title,State Name,Grantee Name,Award Dollars,Program Name,Program Area Name
7/12/02,2002-35107-12268,2002-01156,Towards an Improved Conceptual Model for Understanding Microbial Populations and Their Mechanisms Controlling Arsenic Redox Cycling in Soils,MONTANA,MONTANA STATE UNIVERSITY,295000,Soil Processes,National Research Initiative Competitive Grants Program
8/13/02,2002-35304-12576,2002-01403,Genes Controlling Inflorescence Structure in Arabidopsis,MONTANA,MONTANA STATE UNIVERSITY,140000,Developmental Processes of Agricutural Plants,National Research Initiative Competitive Grants Program
8/28/02,2002-35319-12655,2002-02359,Farnesyl Transferase as a Target for Smut and Bunt Disease Control,MONTANA,MONTANA STATE UNIVERSITY,253000,Microbial Biology (B):  Biology of Plant-Microbe Associations,National Research Initiative Competitive Grants Program
11/7/02,2003-35201-12885,2002-02577,Gene Expression in Toxoplasma-Infected Murine Astrocytes and Microglial Cells,MONTANA,MONTANA STATE UNIVERSITY,310000,Food Safety,National Research Initiative Competitive Grants Program
7/22/02,2002-38411-12114,2002-03175,Discovery-Based Undergrad Opportunities:  Collaborative Research Support Programs,MONTANA,MONTANA STATE UNIVERSITY,242458,Conservation & Renewable Natural Res,Challenge Grants Program
8/12/02,2002-35318-12482,2002-03481,Nitrous Oxide Reductase:  Investigation of Mechanism and Protein-Protein Interactions,MONTANA,MONTANA STATE UNIVERSITY,90000,Agricultural Plant Biochemistry,National Research Initiative Competitive Grants Program
5/16/02,2002-41530-01422,2002-04089,Technical and Economic Guidelines for Repelling Deer and Elk from Crops,MONTANA,MONTANA STATE UNIVERSITY,69552,Extension Integrated Pest Management - Support,"Smith-Lever 3B, 3C, and 3D Programs"
6/11/02,2001-48326-01242,2002-04196,Healthy Indoor Air for America's Homes - National Project Coordination,MONTANA,MONTANA STATE UNIVERSITY,119760,NRE-Admin. Discretionary & Cong.-Extension,Extension Program Unit
6/5/02,2001-35400-10627,2002-04276,Externalities in Agriculture: The Economics of Pollination and Honey Markets,MONTANA,MONTANA STATE UNIVERSITY,99836,Agribusiness Markets and Trade,National Research Initiative Competitive Grants Program
8/19/02,2001-35316-11109,2002-04525,Biologically-Based Pest Management for Sugarbeet Pathogens and Root Maggot,MONTANA,MONTANA STATE UNIVERSITY,65000,Biologically Based Pest Management,National Research Initiative Competitive Grants Program
10/28/02,2001-35316-11050,2002-04536,"Integrating Marigold, Tagetes Minuta, into Nematode and Root Maggot Management in Sugar Beets",MONTANA,MONTANA STATE UNIVERSITY,65000,Biologically Based Pest Management,National Research Initiative Competitive Grants Program
3/26/02,2001-34397-10425,2002-06052,Brucellosis Vaccine Delivery for Bison at Montana State University,MONTANA,MONTANA STATE UNIVERSITY,453650,"Brucellosis Vaccine, MT",Special Research Grants Program
9/18/02,2002-34403-12790,2002-06075,Feed Barley for Rangeland Cattle,MONTANA,MONTANA STATE UNIVERSITY,779156,"Feed Barley for Rangeland Cattle, MT",Special Research Grants Program
4/16/02,2002-34482-11832,2002-06125,Montana Sheep Institute,MONTANA,MONTANA STATE UNIVERSITY,374145,Montana Sheep Institute,Special Research Grants Program
5/22/02,2002-34411-11841,2002-06176,Montana Beef Network:  An Integrated Total Quality Management Approach for Beef Production,MONTANA,MONTANA STATE UNIVERSITY,935361,"Sustainable Beef Supply, MT",Special Research Grants Program
6/12/02,2002-34375-11968,2002-06178,Sustainable Pest Management in Dryland Wheat,MONTANA,MONTANA STATE UNIVERSITY,422783,"Sustainable Pest Management for Dryland Wheat, MT",Special Research Grants Program
5/23/02,2002-34436-11927,2002-06193,Novel Semiochemical-Based Management Strategies for Wheat Stem Sawfly and Cereal Aphids,MONTANA,MONTANA STATE UNIVERSITY,472358,"Wheat Sawfly Research, MT",Special Research Grants Program
3/18/02,2002-34148-11776,2002-06195,Wool Research - Montana,MONTANA,MONTANA STATE UNIVERSITY,27498,"Wool Research, MT, TX , WY",Special Research Grants Program
4/25/02,00-38624-8971,2002-06271,Pacific Northwest Regional Canola Research Project,MONTANA,MONTANA STATE UNIVERSITY,112320,Supplemental and Alternative Crops,Other Programs
7/25/03,2003-35107-13774,2003-01953,The Application of Diffuse Reflectance Spectroscopy to Soil Carbon Measurement in North Central Montana,MONTANA,MONTANA STATE UNIVERSITY,75000,Soil Processes,National Research Initiative Competitive Grants Program
6/30/03,2003-35320-13378,2003-02035,Determining Relationships Between Dormancy and Mortality in WIld Oat Seeds,MONTANA,MONTANA STATE UNIVERSITY,174000,Biology of Weedy & Invasive Species in Agroecosystems,National Research Initiative Competitive Grants Program
8/28/03,2003-35204-13703,2003-02483,Expression of Myeloid Cell Associated Genes in Bovine Gamma Delta T Cells,MONTANA,MONTANA STATE UNIVERSITY,299709,Animal Protection & Biosecurity,National Research Initiative Competitive Grants Program
12/4/03,2004-35204-14185,2003-02657,Antiviral Signaling Mechanisms in Rotavirus Infected Cells,MONTANA,MONTANA STATE UNIVERSITY,240000,Animal Protection & Biosecurity,National Research Initiative Competitive Grants Program
4/8/03,2002-41520-01366,2003-03140,Building Community Strengths in Montana,MONTANA,MONTANA STATE UNIVERSITY,150000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
4/11/03,2002-41580-01339,2003-03210,Northern Cheyenne Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,59648,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
4/11/03,2002-41580-01344,2003-03211,Fort Peck Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,19870,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
4/10/03,2002-41580-01338,2003-03212,Blackfeet Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,84097,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
4/11/03,2002-41580-01358,2003-03213,Fort Belknap Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,78266,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
4/21/03,2002-41580-01340,2003-03214,Flathead Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,66167,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
6/23/03,2001-48326-01242,2003-03472,Healthy Indoor Air for America's Homes-National Project Coordination,MONTANA,MONTANA STATE UNIVERSITY,126420,NRE-Admin. Discretionary & Cong.-Extension,Extension Program Unit
7/3/03,2003-38411-13423,2003-03849,Transitioning to Excellence in Agricultural and Natural Resource Baccalaureate Education,MONTANA,MONTANA STATE UNIVERSITY,249465,General Food & Agricultural Sciences,Challenge Grants Program
8/14/03,2003-34381-13890,2003-04191,Using Sheep in Grain Fallow Management to Control Weeds and Reduce Use of Pesticides,MONTANA,MONTANA STATE UNIVERSITY,180000,Pest Management Alternatives,Special Research Grants Program
6/27/03,00-38624-8971,2003-04283,Pacific Northwest Regional Canola Research Project,MONTANA,MONTANA STATE UNIVERSITY,196161,Supplemental and Alternative Crops,Other Programs
5/22/03,2001-35318-13105,2003-04320,Structural Studies on the Role of the MgATP in Nitrogenase Catalysis,MONTANA,MONTANA STATE UNIVERSITY,83736,Agricultural Plant Biochemistry,National Research Initiative Competitive Grants Program
5/19/03,2003-38859-01579,2003-04322,Implementation of the Great Plains and Intermountain West Land Resources Management Project,MONTANA,MONTANA STATE UNIVERSITY,25000,Innovation Grants,Innovation Grants Program
7/31/03,2003-51102-02031,2003-04578,Developing Mycofumigation for Control of Soilborne Plant Pathogens,MONTANA,MONTANA STATE UNIVERSITY,100000,Methyl Bromide Transitions Program,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
8/27/03,2003-41210-01751,2003-04992,"Wolf Expansion and Depredation in Montana, Idaho and Wyoming-Landowner Education",MONTANA,MONTANA STATE UNIVERSITY,25000,ESNP Special Needs,"Smith-Lever 3B, 3C, and 3D Programs"
7/22/03,2003-34103-13742,2003-05055,Economic and Technical Guidelines for Control of Ground Squirrels in Alfalfa,MONTANA,MONTANA STATE UNIVERSITY,9513,Integrated Pest Management/Biological Control,Special Research Grants Program
7/30/03,2003-41530-01673,2003-05056,Economic and Technical Guidelines for Control of Ground Squirrels in Alfalfa,MONTANA,MONTANA STATE UNIVERSITY,46997,Extension Integrated Pest Management - Support,"Smith-Lever 3B, 3C, and 3D Programs"
1/15/04,2004-35112-14233,2003-05242,Effect of Cropping Systems and Water on N2O Emission from Soil as Influenced by Fertilization and Crop Residues in the Northern Great Plains,MONTANA,MONTANA STATE UNIVERSITY,421184,Air Quality,National Research Initiative Competitive Grants Program
9/25/03,2003-48585-01785,2003-05481,Building the Farm Work Job Training Network,MONTANA,MONTANA STATE UNIVERSITY,108497,ECS-Admin. Discretionary & Reim-Research,Research Program Unit
6/17/03,2003-34397-13324,2003-06031,Brucellosis Vaccines at Montana State University,MONTANA,MONTANA STATE UNIVERSITY,457859,"Brucellosis Vaccine, MT",Special Research Grants Program
8/1/03,2003-34403-13904,2003-06058,Feed Barley for Rangeland Cattle,MONTANA,MONTANA STATE UNIVERSITY,773624,"Feed Barley for Rangeland Cattle, MT",Special Research Grants Program
6/3/03,2003-34482-13211,2003-06111,Montana Sheep Institute,MONTANA,MONTANA STATE UNIVERSITY,520082,Montana Sheep Institute,Special Research Grants Program
7/11/03,2002-34411-11841,2003-06162,Montana Beef Network:  An Integrated Total Quality Management Approach for Beef Production,MONTANA,MONTANA STATE UNIVERSITY,928719,"Sustainable Beef Supply, MT",Special Research Grants Program
5/20/03,2002-34375-11968,2003-06164,Sustainable Pest Management in Dryland Wheat,MONTANA,MONTANA STATE UNIVERSITY,419781,"Sustainable Pest Management for Dryland Wheat, MT",Special Research Grants Program
7/14/03,2003-34436-13290,2003-06181,Novel Semiochemical-Based Management Strategies for Wheat Stem Sawfly and Cereal Aphids,MONTANA,MONTANA STATE UNIVERSITY,469003,"Wheat Sawfly Research, MT",Special Research Grants Program
5/19/03,2003-34148-13112,2003-06183,Wool Research - Montana (2003),MONTANA,MONTANA STATE UNIVERSITY,27304,"Wool Research, MT, TX , WY",Special Research Grants Program
6/27/03,2003-34510-13449,2003-06298,Institute for Biobased Products and Food Science,MONTANA,MONTANA STATE UNIVERSITY,557232,"Institute for Biobased Products & Food Sci., MT",Special Research Grants Program
2/26/04,2002-35204-14259,2004-00621,Oral Prion Neuroinvasion Via Cranial Nerves,MONTANA,MONTANA STATE UNIVERSITY,194403,Animal Protection & Biosecurity,National Research Initiative Competitive Grants Program
4/15/04,2002-41520-01366,2004-00679,Building Community Strengths in Montana,MONTANA,MONTANA STATE UNIVERSITY,135000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
6/3/04,2004-48540-01878,2004-00826,Healthy Home Risk Calculator (HERC) - A Public Access Kiosk and Teaching Tool,MONTANA,MONTANA STATE UNIVERSITY,9999,F4HN-Admin. Discretionary & Reim.-Extension,Extension Program Unit
6/15/04,2004-48540-01896,2004-00828,Homes Across America,MONTANA,MONTANA STATE UNIVERSITY,25000,F4HN-Admin. Discretionary & Reim.-Extension,Extension Program Unit
5/27/04,2004-35301-14538,2004-01141,Puroindoline Control of Wheat Grain Texture and Quality,MONTANA,MONTANA STATE UNIVERSITY,359916,Genetic Processes and Mechanisms of Agricultural Plants,National Research Initiative Competitive Grants Program
5/6/04,2002-41580-01338,2004-01336,Blackfeet Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,83297,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
4/28/04,2002-41580-01344,2004-01337,Fort Peck Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,54048,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
5/4/04,2002-41580-01340,2004-01338,Flathead Extension Indian Reservaiton Program,MONTANA,MONTANA STATE UNIVERSITY,58588,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
4/28/04,2002-41580-01339,2004-01339,Northern Cheyenne Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,65930,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
4/16/04,2002-41580-01358,2004-01340,Fort Belknap Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,74488,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
8/3/04,2004-35102-14832,2004-01382,"Seasonal, Operational, and Plant Effects on Oxygen Potential and Microbial Responses Influencing Contructed Wetland Performance",MONTANA,MONTANA STATE UNIVERSITY,425000,Water and Watersheds,National Research Initiative Competitive Grants Program
6/24/04,2004-35204-14637,2004-01653,Protective Antigens of Horse Pathogen Streptococcus equi,MONTANA,MONTANA STATE UNIVERSITY,100000,Animal Protection & Biosecurity,National Research Initiative Competitive Grants Program
12/28/04,2005-35320-15370,2004-02243,Mechanism of Dicamba Resistance in Kochia Scoparia,MONTANA,MONTANA STATE UNIVERSITY,136938,Biology of Weedy & Invasive Species in Agroecosystems,National Research Initiative Competitive Grants Program
8/4/04,2004-38411-14762,2004-02778,Discovery-Based Undergraduate Opportunities:  Facilitating Farmer-to-Farmer Teaching and Learning,MONTANA,MONTANA STATE UNIVERSITY,298876,International Education/Research,Challenge Grants Program
8/3/04,2004-35107-14951,2004-03120,Improved Analytical Facilities for Quantifying Gas Fluxes and Dissolved Gas Species in Soils and Natural Waters,MONTANA,MONTANA STATE UNIVERSITY,42372,Soil Processes,National Research Initiative Competitive Grants Program
7/28/04,2004-35304-14933,2004-03367,Genes Controlling Inflorescence Structure in Arabidopsis,MONTANA,MONTANA STATE UNIVERSITY,314859,Developmental Processes of Agricutural Plants,National Research Initiative Competitive Grants Program
12/2/04,2005-35206-15293,2004-04542,Feed & Forage Analyzer 6500 Equipment Grant,MONTANA,MONTANA STATE UNIVERSITY,37752,Animal Growth and Nutrient Utilization,National Research Initiative Competitive Grants Program
7/15/04,2004-41530-03022,2004-05054,Restoration Case Study Information Delivery System,MONTANA,MONTANA STATE UNIVERSITY,48150,Extension Integrated Pest Management - Support,"Smith-Lever 3B, 3C, and 3D Programs"
4/21/05,2005-35205-15597,2004-05364,Initiation of a Whole Genome Scan for QTL Affecting Reproduction in Sheep,MONTANA,MONTANA STATE UNIVERSITY,97402,Animal Genome,National Research Initiative Competitive Grants Program
8/4/04,2004-48557-03069,2004-05632,MT- Healthy Indoor Air for Montana Homes,MONTANA,MONTANA STATE UNIVERSITY,3300,F4HN-Admin. Discretionary & Reim.-Extension,Extension Program Unit
9/13/04,2004-48557-03101,2004-05683,Healthy Indoor Air for America's Homes - National Coordination,MONTANA,MONTANA STATE UNIVERSITY,129129,F4HN-Admin. Discretionary & Reim.-Extension,Extension Program Unit
8/26/04,2003-34510-13449,2004-05697,Institute for Biobased Products and Food Science,MONTANA,MONTANA STATE UNIVERSITY,497747,"Institute for Biobased Products & Food Sci., MT",Special Research Grants Program
6/29/04,2004-34397-14605,2004-06034,"""Brucellosis Vaccines at Montana State University""",MONTANA,MONTANA STATE UNIVERSITY,409526,"Brucellosis Vaccine, MT",Special Research Grants Program
9/15/04,2004-34403-15149,2004-06068,Feed Barley for Rangeland Cattle,MONTANA,MONTANA STATE UNIVERSITY,691831,"Feed Barley for Rangeland Cattle, MT",Special Research Grants Program
4/29/04,2004-34482-14328,2004-06124,Montana Sheep Institute,MONTANA,MONTANA STATE UNIVERSITY,464316,Montana Sheep Institute,Special Research Grants Program
7/8/04,2004-34411-14587,2004-06174,The Montana Beef Network:  An Integrated Total Quality Management Approach for Source Verified Beef Production,MONTANA,MONTANA STATE UNIVERSITY,831126,"Sustainable Beef Supply, MT",Special Research Grants Program
5/21/04,2002-34375-11968,2004-06176,Sustainable Pest Management in Dryland Wheat,MONTANA,MONTANA STATE UNIVERSITY,375166,"Sustainable Pest Management for Dryland Wheat, MT",Special Research Grants Program
5/14/04,2004-34436-14415,2004-06194,Novel Semiochemical- and Pathogens Based Management Strategies for Wheat Stem Sawfly,MONTANA,MONTANA STATE UNIVERSITY,419743,"Wheat Sawfly Research, MT",Special Research Grants Program
4/9/04,2004-34148-14329,2004-06195,Wool Research - Montana (2004),MONTANA,MONTANA STATE UNIVERSITY,25073,"Wool Research, MT, TX , WY",Special Research Grants Program
6/28/04,2004-38624-14552,2004-06311,Pacific Northwest Regional Canola Research Project,MONTANA,MONTANA STATE UNIVERSITY,162540,Supplemental and Alternative Crops,Other Programs
7/21/05,2005-35319-16193,2005-01540,Determining the Survival Dynamics for Fusarium spp. Within Wheat (Triticum Aestivum L.) Residue,MONTANA,MONTANA STATE UNIVERSITY,158993,Microbial Biology (B):  Biology of Plant-Microbe Associations,National Research Initiative Competitive Grants Program
11/3/05,2006-35204-16563,2005-01558,Functional Characterization of the Bovine Anaphylatoxin C5a Receptor,MONTANA,MONTANA STATE UNIVERSITY,100000,Animal Protection & Biosecurity,National Research Initiative Competitive Grants Program
3/31/05,2002-41520-01366,2005-01860,Building Community Strengths in Montana,MONTANA,MONTANA STATE UNIVERSITY,134000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
11/21/05,2006-35201-16626,2005-01901,Oral Prion Infection via Cranial Nerves,MONTANA,MONTANA STATE UNIVERSITY,449502,Food Safety,National Research Initiative Competitive Grants Program
11/2/05,2006-35318-16588,2005-02022,Functional Analysis of Plant Nitrogen Recycling,MONTANA,MONTANA STATE UNIVERSITY,295000,Agricultural Plant Biochemistry,National Research Initiative Competitive Grants Program
3/30/05,2002-41580-01358,2005-02158,Fort Belknap Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,77272,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
3/11/05,2002-41580-01339,2005-02159,Northern Cheyenne Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,59335,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
3/28/05,2002-41580-01344,2005-02160,Fort Peck Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,61474,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
3/18/05,2002-41580-01340,2005-02161,Flathead Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,34567,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
3/16/05,2002-41580-01338,2005-02162,Blackfeet Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,82370,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
3/8/05,2005-48623-03150,2005-02191,Healthy Homes Video/DVD Clips,MONTANA,MONTANA STATE UNIVERSITY,4000,F4HN-Admin. Discretionary & Reim.-Extension,Extension Program Unit
7/12/05,2005-38411-15919,2005-03331,Stream Side Science - An Online Approach to Field-based Education,MONTANA,MONTANA STATE UNIVERSITY,100186,Higher Ed Challenge,Challenge Grants Program
8/11/05,2005-34381-16375,2005-03712,Designing Pest Management Strategies in Seed Alfalfa to Conserve Natural Enemies and Pollinators,MONTANA,MONTANA STATE UNIVERSITY,151321,Pest Management Alternatives,Special Research Grants Program
8/18/05,2005-51106-02375,2005-04477,Organic Production in the Challenging Environment of the Northern Great Plains: From Transition to Sustainability,MONTANA,MONTANA STATE UNIVERSITY,471111,Integrated Organic Program,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
8/2/05,2005-34103-16139,2005-04532,"Developing Integrated Management Programs for Soilborne Potato Diseases using Mycofumigation, Tricoderma sp., Pesticides and Host Resistance",MONTANA,MONTANA STATE UNIVERSITY,50000,Integrated Pest Management/Biological Control,Special Research Grants Program
6/21/05,2005-34397-15895,2005-06034,"""Brucellosis Vaccine, MT""",MONTANA,MONTANA STATE UNIVERSITY,411138,"Brucellosis Vaccine, MT",Special Research Grants Program
7/28/05,2005-34403-16177,2005-06066,Feed Barley for Rangeland Cattle,MONTANA,MONTANA STATE UNIVERSITY,686156,"Feed Barley for Rangeland Cattle, MT",Special Research Grants Program
6/8/05,2005-34510-15726,2005-06104,Institute for Biobased Products,MONTANA,MONTANA STATE UNIVERSITY,525035,"Institute for Biobased Products & Food Sci., MT",Special Research Grants Program
5/12/05,2005-34482-15691,2005-06121,Montana Sheep Institute - 2005,MONTANA,MONTANA STATE UNIVERSITY,531517,Montana Sheep Institute,Special Research Grants Program
7/12/05,2005-34411-15909,2005-06171,"The Montana Beef Network:  An Integrated Total Quality Management Approach for Age, Source, and Process Verified Beef Production",MONTANA,MONTANA STATE UNIVERSITY,875057,"Sustainable Beef Supply, MT",Special Research Grants Program
4/29/05,2005-34436-15580,2005-06189,"""Novel Semiochemical-and Natural Enemy-Based Management Strategies for Wheat Stem Sawfly"" (Wheat Saw Fly Research, MT)",MONTANA,MONTANA STATE UNIVERSITY,486145,"Wheat Sawfly Research, MT",Special Research Grants Program
5/25/05,2005-34148-15755,2005-06193,Wool Research - Montana 2005,MONTANA,MONTANA STATE UNIVERSITY,27780,"Wool Research, MT, TX , WY",Special Research Grants Program
4/6/06,2006-51160-03408,2006-00698,Global Climate Change and Implications for Agriculture:  An International Undergraduate Research Seminar,MONTANA,MONTANA STATE UNIVERSITY,99202,International Science & Education/Comp. Pro.,International Programs
11/2/06,2007-35203-17743,2006-00890,A Novel Hypothesis for Pheromonal Mediation of the Biostimulatory Effect of Bulls Involving Adrenal Cortical Activation in Postpartum Cows,MONTANA,MONTANA STATE UNIVERSITY,215915,Animal Reproduction,National Research Initiative Competitive Grants Program
3/23/06,2002-41520-01366,2006-01007,Building Community Strengths in Montana,MONTANA,MONTANA STATE UNIVERSITY,134000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
5/8/06,2006-35301-16868,2006-01157,Purchase of a Research Plot Combine for Wheat Genetics,MONTANA,MONTANA STATE UNIVERSITY,50000,Genetic Processes and Mechanisms of Agricultural Plants,National Research Initiative Competitive Grants Program
5/3/06,2006-41580-03453,2006-01201,Fort Peck Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,49000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
4/19/06,2006-41580-03449,2006-01202,Fort Belknap Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,69500,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
4/19/06,2006-41580-03441,2006-01211,Blackfeet Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,78500,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
5/2/06,2006-41580-03454,2006-01214,Flathead Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,62500,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
5/11/06,2006-41580-03446,2006-01222,Northern Cheyenne Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,60000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
6/14/06,2006-55618-17013,2006-01446,Quantifying Recreational Amenities as a Means of Ecologically Sustaining Small and Medium-Sized Farm and Ranch Profitability,MONTANA,MONTANA STATE UNIVERSITY,295100,Agricultural Prosperity for Small & Medium-Sized Farms,National Research Initiative Competitive Grants Program
7/20/06,2006-35204-17297,2006-01690,Equipment Grant for a Multi-Capillary Genetic Analyzer,MONTANA,MONTANA STATE UNIVERSITY,45250,Animal Protection & Biosecurity,National Research Initiative Competitive Grants Program
3/20/06,2006-48540-03384,2006-01946,Montana Healthy Homes,MONTANA,MONTANA STATE UNIVERSITY,4000,F4HN-Admin. Discretionary & Reim.-Extension,Extension Program Unit
5/24/06,2006-34103-16968,2006-03859,Wheat Seed Quality Effects on Competitive Ability with Wild Oat,MONTANA,MONTANA STATE UNIVERSITY,151932,Integrated Pest Management/Biological Control,Special Research Grants Program
9/13/06,2006-51130-03716,2006-03953,Reducing Irrigation Return Flow Contributions to Rural Drinking Water Supply and Drainage to the Yellowstone River,MONTANA,MONTANA STATE UNIVERSITY,100000,Nitrogen Cycling in Agricultural Watersheds Proposals,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
7/31/06,2006-34563-17241,2006-06034,Barley for Rural Development,MONTANA,MONTANA STATE UNIVERSITY,679301,"Barley for Rural Development, ID and MT",Special Research Grants Program
6/28/06,2006-34397-17161,2006-06047,"Brucellosis Vaccines, MT",MONTANA,MONTANA STATE UNIVERSITY,406657,"Brucellosis Vaccine, MT",Special Research Grants Program
6/19/06,2006-34510-16941,2006-06124,Institute for Biobased Products,MONTANA,MONTANA STATE UNIVERSITY,520336,"Institute for Biobased Products & Food Sci., MT",Special Research Grants Program
6/21/06,2006-34482-17030,2006-06153,Montana Sheep Institute - 06,MONTANA,MONTANA STATE UNIVERSITY,551759,Montana Sheep Institute,Special Research Grants Program
7/10/06,2006-34411-17056,2006-06203,"Montana Beef Network: An Integrated Total Quality Management Approach for Age, Source, and Process Verified Beef Production",MONTANA,MONTANA STATE UNIVERSITY,909433,"Sustainable Beef Supply, MT",Special Research Grants Program
6/1/06,2006-34436-16923,2006-06220,"Sustainable, Integrated Management of the Wheat Stem Sawfly",MONTANA,MONTANA STATE UNIVERSITY,481518,"Wheat Sawfly Research, MT",Special Research Grants Program
6/7/06,2006-34148-16988,2006-06223,"Wool Research, TX, WY & MT 2006",MONTANA,MONTANA STATE UNIVERSITY,27542,"Wool Research, MT, TX , WY",Special Research Grants Program
2/20/07,2007-48540-03757,2007-01143,Montana Healthy Homes,MONTANA,MONTANA STATE UNIVERSITY,9000,"PAS, Plant and Animal Systems",Research Program Unit
7/17/07,2007-35204-18306,2007-01554,Protective Antigens of Horse Pathogen Streptococcus equi,MONTANA,MONTANA STATE UNIVERSITY,375000,Animal Protection & Biosecurity (A): Animal Disease,National Research Initiative Competitive Grants Program
7/10/07,2007-35204-18291,2007-01612,Gamma Delta T cells in the Immune Response to B. abortus,MONTANA,MONTANA STATE UNIVERSITY,125000,Animal Protection & Biosecurity (A): Animal Disease,National Research Initiative Competitive Grants Program
6/14/07,2007-35301-18135,2007-01688,Functional Analysis of the Wheat Grain Hardness Locus,MONTANA,MONTANA STATE UNIVERSITY,400000,Plant Biology (A):  Gene Expression and Genetic Diversity,National Research Initiative Competitive Grants Program
9/25/07,2007-38411-18609,2007-02535,New Paradigm for Discovery-Based Learning: Implementing Bottom-up Development by Listening to Farmers' Needs and Using Participatory Process,MONTANA,MONTANA STATE UNIVERSITY,462329,Higher Ed Challenge,Challenge Grants Program
5/7/07,2006-41580-03454,2007-02543,Flathead FRTEP,MONTANA,MONTANA STATE UNIVERSITY,89199,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
4/20/07,2006-41580-03441,2007-02544,Blackfeet Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,111421,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
5/2/07,2006-41580-03449,2007-02545,Fort Belknap FRTEP,MONTANA,MONTANA STATE UNIVERSITY,101495,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
4/25/07,2006-41580-03453,2007-02546,Fort Peck Federally Recognized Tribes Extension Program (FRTEP),MONTANA,MONTANA STATE UNIVERSITY,94148,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
4/18/07,2006-41580-03446,2007-02547,Northern Cheyenne FRTEP,MONTANA,MONTANA STATE UNIVERSITY,106619,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
7/25/07,2007-51101-18263,2007-03095,"Research and Extension on the Integrated Management of Wheat Stem Sawfly, Fusarium Crown Rot, and Grassy Weeds in the Northern Great Plain",MONTANA,MONTANA STATE UNIVERSITY,425880,FQPA Risk Avoidance & Mitigation for Major Food Crop Syst.,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
